기관코드,상위기관코드,부서여부,기관명,영문기관명,팩스번호,홈페이지주소,상세주소,통계작성여부,표준통계작성기관여부,설립근거유형,설립근거명,기관유형코드,기관유형명,서비스여부
79942,799,Y,행정지원국 민원지적과,,,,,N,N,,,1211021,지방자치단체,Y
79943,799,Y,행정지원국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
79944,799,Y,행정지원국 행정과,,,,,N,N,,,1211021,지방자치단체,Y
79945,799,Y,행정지원국 회계과,,,,,N,N,,,1211021,지방자치단체,Y
79946,799,Y,환경사업소 상하수도과,,,,,N,N,,,1211021,지방자치단체,Y
79947,799,Y,환경사업소 자원순환과,,,,,N,N,,,1211021,지방자치단체,Y
79948,799,Y,환경사업소 하수처리과,,,,,N,N,,,1211021,지방자치단체,Y
79949,799,Y,시정혁신담당관,,,,,N,N,,,1211021,지방자치단체,Y
79950,799,Y,일자리창출과,,,,,N,N,,,1211021,지방자치단체,Y
800,217,N,경상남도 양산시,,,https://www.yangsan.go.kr/main.do,,Y,Y,,,1211021,지방자치단체,Y
80001,800,N,경상남도 양산시 물금읍,,,,,N,N,,,1211021,지방자치단체,Y
80002,800,N,경상남도 양산시 동면,,,,,N,N,,,1211021,지방자치단체,Y
80003,800,N,경상남도 양산시 원동면,,,,,N,N,,,1211021,지방자치단체,Y
80004,800,N,경상남도 양산시 상북면,,,,,N,N,,,1211021,지방자치단체,Y
80005,800,N,경상남도 양산시 하북면,,,,,N,N,,,1211021,지방자치단체,Y
80006,800,N,경상남도 양산시 삼성동,,,,,N,N,,,1211021,지방자치단체,Y
80007,800,N,경상남도 양산시 강서동,,,,,N,N,,,1211021,지방자치단체,Y
80008,800,N,경상남도 양산시 서창동,,,,,N,N,,,1211021,지방자치단체,Y
80009,800,N,경상남도 양산시 소주동,,,,,N,N,,,1211021,지방자치단체,Y
80010,800,N,경상남도 양산시 평산동,,,,,N,N,,,1211021,지방자치단체,Y
80011,800,N,경상남도 양산시 덕계동,,,,,N,N,,,1211021,지방자치단체,Y
80012,800,N,경상남도 양산시 중앙동,,,,,N,N,,,1211021,지방자치단체,Y
80013,800,N,경상남도 양산시 양주동,,,,,N,N,,,1211021,지방자치단체,Y
80021,800,Y,공보감사담당관,,,,,N,N,,,1211021,지방자치단체,Y
80022,800,Y,기획예산담당관,,,,,N,N,,,1211021,지방자치단체,Y
80023,800,Y,농업기술센터 농업기술과,,,,,N,N,,,1211021,지방자치단체,Y
80024,800,Y,농업기술센터 농정과,,,,,N,N,,,1211021,지방자치단체,Y
80025,800,Y,도시개발사업단 건축과,,,,,N,N,,,1211021,지방자치단체,Y
80026,800,Y,도시개발사업단 공공시설과,,,,,N,N,,,1211021,지방자치단체,Y
80027,800,Y,도시개발사업단 도시개발과,,,,,N,N,,,1211021,지방자치단체,Y
80028,800,Y,도시개발사업단 원스톱민원봉사팀,,,,,N,N,,,1211021,지방자치단체,Y
80029,800,Y,도시건설국 건설방재과,,,,,N,N,,,1211021,지방자치단체,Y
80030,800,Y,도시건설국 교통행정과,,,,,N,N,,,1211021,지방자치단체,Y
80031,800,Y,도시건설국 도로과,,,,,N,N,,,1211021,지방자치단체,Y
80032,800,Y,도시건설국 도시과,,,,,N,N,,,1211021,지방자치단체,Y
80033,800,Y,도시건설국 산림공원과,,,,,N,N,,,1211021,지방자치단체,Y
80034,800,Y,상하수도사업소 수도과,,,,,N,N,,,1211021,지방자치단체,Y
80035,800,Y,상하수도사업소 하수과,,,,,N,N,,,1211021,지방자치단체,Y
80036,800,Y,주민생활지원국 교육체육지원과,,,,,N,N,,,1211021,지방자치단체,Y
80037,800,Y,주민생활지원국 문화관광과,,,,,N,N,,,1211021,지방자치단체,Y
80038,800,Y,주민생활지원국 사회복지과,,,,,N,N,,,1211021,지방자치단체,Y
80039,800,Y,주민생활지원국 자원순환과,,,,,N,N,,,1211021,지방자치단체,Y
80040,800,Y,주민생활지원국 주민생활지원과,,,,,N,N,,,1211021,지방자치단체,Y
80041,800,Y,주민생활지원국 환경관리과,,,,,N,N,,,1211021,지방자치단체,Y
80042,800,Y,총무국 경제고용과,,,,,N,N,,,1211021,지방자치단체,Y
80043,800,Y,총무국 기업지원과,,,,,N,N,,,1211021,지방자치단체,Y
80044,800,Y,총무국 민원지적과,,,,,N,N,,,1211021,지방자치단체,Y
80045,800,Y,총무국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
80046,800,Y,총무국 정보통신과,,,,,N,N,,,1211021,지방자치단체,Y
80047,800,Y,총무국 총무과,,,,,N,N,,,1211021,지방자치단체,Y
80048,800,Y,총무국 회계과,,,,,N,N,,,1211021,지방자치단체,Y
80049,800,Y,행정국 정보통계과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
801,217,N,경상남도 의령군,,,https://www.uiryeong.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80101,801,N,경상남도 의령군 의령읍,,,,,N,N,,,1211021,지방자치단체,Y
80102,801,N,경상남도 의령군 가례면,,,,,N,N,,,1211021,지방자치단체,Y
80103,801,N,경상남도 의령군 칠곡면,,,,,N,N,,,1211021,지방자치단체,Y
80104,801,N,경상남도 의령군 대의면,,,,,N,N,,,1211021,지방자치단체,Y
80105,801,N,경상남도 의령군 화정면,,,,,N,N,,,1211021,지방자치단체,Y
80106,801,N,경상남도 의령군 용덕면,,,,,N,N,,,1211021,지방자치단체,Y
80107,801,N,경상남도 의령군 정곡면,,,,,N,N,,,1211021,지방자치단체,Y
80108,801,N,경상남도 의령군 지정면,,,,,N,N,,,1211021,지방자치단체,Y
80109,801,N,경상남도 의령군 낙서면,,,,,N,N,,,1211021,지방자치단체,Y
80110,801,N,경상남도 의령군 부림면,,,,,N,N,,,1211021,지방자치단체,Y
80111,801,N,경상남도 의령군 봉수면,,,,,N,N,,,1211021,지방자치단체,Y
80112,801,N,경상남도 의령군 궁류면,,,,,N,N,,,1211021,지방자치단체,Y
80113,801,N,경상남도 의령군 유곡면,,,,,N,N,,,1211021,지방자치단체,Y
80121,801,Y,건설도시과,,,,,N,N,,,1211021,지방자치단체,Y
80122,801,Y,경제과,,,,,N,N,,,1211021,지방자치단체,Y
80123,801,Y,경제교통과,,,,,N,N,,,1211021,지방자치단체,Y
80124,801,Y,기획감사실,,,,,N,N,,,1211021,지방자치단체,Y
80125,801,Y,농업기술센터 농업기술과,,,,,N,N,,,1211021,지방자치단체,Y
80126,801,Y,농업기술센터 농업육성과,,,,,N,N,,,1211021,지방자치단체,Y
80127,801,Y,농업기술센터 농업정책과,,,,,N,N,,,1211021,지방자치단체,Y
80128,801,Y,농업기술센터 농축산유통과,,,,,N,N,,,1211021,지방자치단체,Y
80129,801,Y,농정과,,,,,N,N,,,1211021,지방자치단체,Y
80130,801,Y,대민봉사과,,,,,N,N,,,1211021,지방자치단체,Y
80131,801,Y,문화체육과,,,,,N,N,,,1211021,지방자치단체,Y
80132,801,Y,민원봉사실,,,,,N,N,,,1211021,지방자치단체,Y
80133,801,Y,산림녹지과,,,,,N,N,,,1211021,지방자치단체,Y
80134,801,Y,의병문화교육과,,,,,N,N,,,1211021,지방자치단체,Y
80135,801,Y,재난관리과,,,,,N,N,,,1211021,지방자치단체,Y
80136,801,Y,재무과,,,,,N,N,,,1211021,지방자치단체,Y
80137,801,Y,주민생활지원실,,,,,N,N,,,1211021,지방자치단체,Y
80138,801,Y,행정과,,,,,N,N,,,1211021,지방자치단체,Y
80139,801,Y,환경수도과,,,,,N,N,,,1211021,지방자치단체,Y
802,217,N,경상남도 함안군,,,https://www.haman.go.kr/main.web,,Y,Y,,,1211021,지방자치단체,Y
80201,802,N,경상남도 함안군 가야읍,,,,,N,N,,,1211021,지방자치단체,Y
80202,802,N,경상남도 함안군 함안면,,,,,N,N,,,1211021,지방자치단체,Y
80203,802,N,경상남도 함안군 군북면,,,,,N,N,,,1211021,지방자치단체,Y
80204,802,N,경상남도 함안군 법수면,,,,,N,N,,,1211021,지방자치단체,Y
80205,802,N,경상남도 함안군 대산면,,,,,N,N,,,1211021,지방자치단체,Y
80206,802,N,경상남도 함안군 칠서면,,,,,N,N,,,1211021,지방자치단체,Y
80207,802,N,경상남도 함안군 칠북면,,,,,N,N,,,1211021,지방자치단체,Y
80208,802,N,경상남도 함안군 칠원면,,,,,N,N,,,1211021,지방자치단체,Y
80209,802,N,경상남도 함안군 산인면,,,,,N,N,,,1211021,지방자치단체,Y
80210,802,N,경상남도 함안군 여항면,,,,,N,N,,,1211021,지방자치단체,Y
80211,802,Y,건설과,,,,,N,N,,,1211021,지방자치단체,Y
80212,802,Y,경제교통과,,,,,N,N,,,1211021,지방자치단체,Y
80213,802,Y,기업지원과,,,,,N,N,,,1211021,지방자치단체,Y
80214,802,Y,기획감사실,,,,,N,N,,,1211021,지방자치단체,Y
80215,802,Y,농업기술센터 농업산림과,,,,,N,N,,,1211021,지방자치단체,Y
80216,802,Y,농업기술센터 농업지원과,,,,,N,N,,,1211021,지방자치단체,Y
80217,802,Y,농업기술센터 소득개발과,,,,,N,N,,,1211021,지방자치단체,Y
80218,802,Y,도시과,,,,,N,N,,,1211021,지방자치단체,Y
80219,802,Y,문화관광과,,,,,N,N,,,1211021,지방자치단체,Y
80220,802,Y,민원봉사과,,,,,N,N,,,1211021,지방자치단체,Y
80221,802,Y,의회사무과,,,,,N,N,,,1211021,지방자치단체,Y
80222,802,Y,재난관리과,,,,,N,N,,,1211021,지방자치단체,Y
80223,802,Y,재무과,,,,,N,N,,,1211021,지방자치단체,Y
80224,802,Y,주민복지과,,,,,N,N,,,1211021,지방자치단체,Y
80225,802,Y,주민생활지원실,,,,,N,N,,,1211021,지방자치단체,Y
80226,802,Y,행정과,,,,,N,N,,,1211021,지방자치단체,Y
80227,802,Y,환경보호과,,,,,N,N,,,1211021,지방자치단체,Y
803,217,N,경상남도 창녕군,,,https://www.cng.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80301,803,N,경상남도 창녕군 창녕읍,,,,,N,N,,,1211021,지방자치단체,Y
80302,803,N,경상남도 창녕군 남지읍,,,,,N,N,,,1211021,지방자치단체,Y
80303,803,N,경상남도 창녕군 고암면,,,,,N,N,,,1211021,지방자치단체,Y
80304,803,N,경상남도 창녕군 성산면,,,,,N,N,,,1211021,지방자치단체,Y
80305,803,N,경상남도 창녕군 대합면,,,,,N,N,,,1211021,지방자치단체,Y
80306,803,N,경상남도 창녕군 이방면,,,,,N,N,,,1211021,지방자치단체,Y
80307,803,N,경상남도 창녕군 유어면,,,,,N,N,,,1211021,지방자치단체,Y
80308,803,N,경상남도 창녕군 대지면,,,,,N,N,,,1211021,지방자치단체,Y
80309,803,N,경상남도 창녕군 계성면,,,,,N,N,,,1211021,지방자치단체,Y
80310,803,N,경상남도 창녕군 영산면,,,,,N,N,,,1211021,지방자치단체,Y
80311,803,N,경상남도 창녕군 장마면,,,,,N,N,,,1211021,지방자치단체,Y
80312,803,N,경상남도 창녕군 도천면,,,,,N,N,,,1211021,지방자치단체,Y
80313,803,N,경상남도 창녕군 길곡면,,,,,N,N,,,1211021,지방자치단체,Y
80314,803,N,경상남도 창녕군 부곡면,,,,,N,N,,,1211021,지방자치단체,Y
80321,803,Y,건설교통과,,,,,N,N,,,1211021,지방자치단체,Y
80322,803,Y,경제도시실,,,,,N,N,,,1211021,지방자치단체,Y
80323,803,Y,기획감사실,,,,,N,N,,,1211021,지방자치단체,Y
80324,803,Y,농업기술센터 기술지원과,,,,,N,N,,,1211021,지방자치단체,Y
80325,803,Y,농업기술센터 농업정책과,,,,,N,N,,,1211021,지방자치단체,Y
80326,803,Y,농업기술센터 농축산유통과,,,,,N,N,,,1211021,지방자치단체,Y
80327,803,Y,문화체육과,,,,,N,N,,,1211021,지방자치단체,Y
80328,803,Y,민원봉사과,,,,,N,N,,,1211021,지방자치단체,Y
80329,803,Y,생태관광과,,,,,N,N,,,1211021,지방자치단체,Y
80330,803,Y,의회사무과,,,,,N,N,,,1211021,지방자치단체,Y
80331,803,Y,재난치수과,,,,,N,N,,,1211021,지방자치단체,Y
80332,803,Y,재무과,,,,,N,N,,,1211021,지방자치단체,Y
80333,803,Y,주민복지실,,,,,N,N,,,1211021,지방자치단체,Y
80334,803,Y,주택산림과,,,,,N,N,,,1211021,지방자치단체,Y
80335,803,Y,행정과,,,,,N,N,,,1211021,지방자치단체,Y
80336,803,Y,환경위생과,,,,,N,N,,,1211021,지방자치단체,Y
804,217,N,경상남도 고성군,,,https://www.goseong.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80401,804,N,경상남도 고성군 고성읍,,,,,N,N,,,1211021,지방자치단체,Y
80402,804,N,경상남도 고성군 삼산면,,,,,N,N,,,1211021,지방자치단체,Y
80403,804,N,경상남도 고성군 하일면,,,,,N,N,,,1211021,지방자치단체,Y
80404,804,N,경상남도 고성군 하이면,,,,,N,N,,,1211021,지방자치단체,Y
80405,804,N,경상남도 고성군 상리면,,,,,N,N,,,1211021,지방자치단체,Y
80406,804,N,경상남도 고성군 대가면,,,,,N,N,,,1211021,지방자치단체,Y
80407,804,N,경상남도 고성군 영현면,,,,,N,N,,,1211021,지방자치단체,Y
80408,804,N,경상남도 고성군 영오면,,,,,N,N,,,1211021,지방자치단체,Y
80409,804,N,경상남도 고성군 개천면,,,,,N,N,,,1211021,지방자치단체,Y
80410,804,N,경상남도 고성군 구만면,,,,,N,N,,,1211021,지방자치단체,Y
80411,804,N,경상남도 고성군 회화면,,,,,N,N,,,1211021,지방자치단체,Y
80412,804,N,경상남도 고성군 마암면,,,,,N,N,,,1211021,지방자치단체,Y
80413,804,N,경상남도 고성군 동해면,,,,,N,N,,,1211021,지방자치단체,Y
80414,804,N,경상남도 고성군 거류면,,,,,N,N,,,1211021,지방자치단체,Y
80421,804,Y,건설교통과,,,,,N,N,,,1211021,지방자치단체,Y
80422,804,Y,교육복지과,,,,,N,N,,,1211021,지방자치단체,Y
80423,804,Y,기획감사실,,,,,N,N,,,1211021,지방자치단체,Y
80424,804,Y,녹지공원과,,,,,N,N,,,1211021,지방자치단체,Y
80425,804,Y,농업기술센터 농업정책과,,,,,N,N,,,1211021,지방자치단체,Y
80426,804,Y,농업기술센터 농업지원과,,,,,N,N,,,1211021,지방자치단체,Y
80427,804,Y,농업기술센터 농축산과,,,,,N,N,,,1211021,지방자치단체,Y
80428,804,Y,농업기술센터 생명환경농업과,,,,,N,N,,,1211021,지방자치단체,Y
80429,804,Y,문화관광체육과,,,,,N,N,,,1211021,지방자치단체,Y
80430,804,Y,의회사무과,,,,,N,N,,,1211021,지방자치단체,Y
80431,804,Y,재난방재과,,,,,N,N,,,1211021,지방자치단체,Y
80432,804,Y,재무과,,,,,N,N,,,1211021,지방자치단체,Y
80433,804,Y,종합민원실,,,,,N,N,,,1211021,지방자치단체,Y
80434,804,Y,주민생활과,,,,,N,N,,,1211021,지방자치단체,Y
80435,804,Y,주택도시과,,,,,N,N,,,1211021,지방자치단체,Y
80436,804,Y,특구경제과,,,,,N,N,,,1211021,지방자치단체,Y
80437,804,Y,해양수산과,,,,,N,N,,,1211021,지방자치단체,Y
80438,804,Y,행정과,,,,,N,N,,,1211021,지방자치단체,Y
80439,804,Y,환경과,,,,,N,N,,,1211021,지방자치단체,Y
80440,804,Y,기획감사담당관,,,,,N,N,,,1211021,지방자치단체,Y
805,217,N,경상남도 남해군,,,https://www.namhae.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80501,805,N,경상남도 남해군 남해읍,,,,,N,N,,,1211021,지방자치단체,Y
80502,805,N,경상남도 남해군 이동면,,,,,N,N,,,1211021,지방자치단체,Y
80503,805,N,경상남도 남해군 상주면,,,,,N,N,,,1211021,지방자치단체,Y
80504,805,N,경상남도 남해군 삼동면,,,,,N,N,,,1211021,지방자치단체,Y
80505,805,N,경상남도 남해군 미조면,,,,,N,N,,,1211021,지방자치단체,Y
80506,805,N,경상남도 남해군 남면,,,,,N,N,,,1211021,지방자치단체,Y
80507,805,N,경상남도 남해군 서면,,,,,N,N,,,1211021,지방자치단체,Y
80508,805,N,경상남도 남해군 고현면,,,,,N,N,,,1211021,지방자치단체,Y
80509,805,N,경상남도 남해군 설천면,,,,,N,N,,,1211021,지방자치단체,Y
80510,805,N,경상남도 남해군 창선면,,,,,N,N,,,1211021,지방자치단체,Y
80511,805,Y,건설교통과,,,,,N,N,,,1211021,지방자치단체,Y
80512,805,Y,경제과,,,,,N,N,,,1211021,지방자치단체,Y
80513,805,Y,기획감사실,,,,,N,N,,,1211021,지방자치단체,Y
80514,805,Y,농업기술센터 농정산림과,,,,,N,N,,,1211021,지방자치단체,Y
80515,805,Y,농업기술센터 미래농업과,,,,,N,N,,,1211021,지방자치단체,Y
80516,805,Y,농업기술센터 환경농업과,,,,,N,N,,,1211021,지방자치단체,Y
80517,805,Y,문화관광과,,,,,N,N,,,1211021,지방자치단체,Y
80518,805,Y,사회복지과,,,,,N,N,,,1211021,지방자치단체,Y
80519,805,Y,생태도시과,,,,,N,N,,,1211021,지방자치단체,Y
80520,805,Y,의회사무과,,,,,N,N,,,1211021,지방자치단체,Y
80521,805,Y,재난안전과,,,,,N,N,,,1211021,지방자치단체,Y
80522,805,Y,재무과,,,,,N,N,,,1211021,지방자치단체,Y
80523,805,Y,종합민원실,,,,,N,N,,,1211021,지방자치단체,Y
80524,805,Y,주민생활지원실,,,,,N,N,,,1211021,지방자치단체,Y
80525,805,Y,체육시설사업소,,,,,N,N,,,1211021,지방자치단체,Y
80526,805,Y,해양수산과,,,,,N,N,,,1211021,지방자치단체,Y
80527,805,Y,행정과,,,,,N,N,,,1211021,지방자치단체,Y
80528,805,Y,환경수도과,,,,,N,N,,,1211021,지방자치단체,Y
80529,805,Y,기획예산담당관실,,,,,N,N,,,1211021,지방자치단체,Y
806,217,N,경상남도 하동군,,,https://www.hadong.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80601,806,N,경상남도 하동군 하동읍,,,,,N,N,,,1211021,지방자치단체,Y
80602,806,N,경상남도 하동군 화개면,,,,,N,N,,,1211021,지방자치단체,Y
80603,806,N,경상남도 하동군 악양면,,,,,N,N,,,1211021,지방자치단체,Y
80604,806,N,경상남도 하동군 적량면,,,,,N,N,,,1211021,지방자치단체,Y
80605,806,N,경상남도 하동군 횡천면,,,,,N,N,,,1211021,지방자치단체,Y
80606,806,N,경상남도 하동군 고전면,,,,,N,N,,,1211021,지방자치단체,Y
80607,806,N,경상남도 하동군 금남면,,,,,N,N,,,1211021,지방자치단체,Y
80608,806,N,경상남도 하동군 금성면,,,,,N,N,,,1211021,지방자치단체,Y
80609,806,N,경상남도 하동군 진교면,,,,,N,N,,,1211021,지방자치단체,Y
80610,806,N,경상남도 하동군 양보면,,,,,N,N,,,1211021,지방자치단체,Y
80611,806,N,경상남도 하동군 북천면,,,,,N,N,,,1211021,지방자치단체,Y
80612,806,N,경상남도 하동군 청암면,,,,,N,N,,,1211021,지방자치단체,Y
80613,806,N,경상남도 하동군 옥종면,,,,,N,N,,,1211021,지방자치단체,Y
80614,806,Y,기획감사실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
807,217,N,경상남도 산청군,,,https://www.sancheong.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
80701,807,N,경상남도 산청군 산청읍,,,,,N,N,,,1211021,지방자치단체,Y
80702,807,N,경상남도 산청군 차황면,,,,,N,N,,,1211021,지방자치단체,Y
80703,807,N,경상남도 산청군 오부면,,,,,N,N,,,1211021,지방자치단체,Y
80704,807,N,경상남도 산청군 생초면,,,,,N,N,,,1211021,지방자치단체,Y
80705,807,N,경상남도 산청군 금서면,,,,,N,N,,,1211021,지방자치단체,Y
80706,807,N,경상남도 산청군 삼장면,,,,,N,N,,,1211021,지방자치단체,Y
80707,807,N,경상남도 산청군 시천면,,,,,N,N,,,1211021,지방자치단체,Y
80708,807,N,경상남도 산청군 단성면,,,,,N,N,,,1211021,지방자치단체,Y
80709,807,N,경상남도 산청군 신안면,,,,,N,N,,,1211021,지방자치단체,Y
80710,807,N,경상남도 산청군 생비량면,,,,,N,N,,,1211021,지방자치단체,Y
80711,807,N,경상남도 산청군 신등면,,,,,N,N,,,1211021,지방자치단체,Y
80712,807,Y,경상남도 산청군 기획감사실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
80713,807,Y,경상남도 산청군 안전행정과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
808,217,N,경상남도 함양군,,,https://www.hygn.go.kr,,Y,Y,,,1211021,지방자치단체,Y
80801,808,N,경상남도 함양군 함양읍,,,,,N,N,,,1211021,지방자치단체,Y
80802,808,N,경상남도 함양군 마천면,,,,,N,N,,,1211021,지방자치단체,Y
80803,808,N,경상남도 함양군 휴천면,,,,,N,N,,,1211021,지방자치단체,Y
80804,808,N,경상남도 함양군 유림면,,,,,N,N,,,1211021,지방자치단체,Y
80805,808,N,경상남도 함양군 수동면,,,,,N,N,,,1211021,지방자치단체,Y
80806,808,N,경상남도 함양군 지곡면,,,,,N,N,,,1211021,지방자치단체,Y
80807,808,N,경상남도 함양군 안의면,,,,,N,N,,,1211021,지방자치단체,Y
80808,808,N,경상남도 함양군 서하면,,,,,N,N,,,1211021,지방자치단체,Y
80809,808,N,경상남도 함양군 서상면,,,,,N,N,,,1211021,지방자치단체,Y
80810,808,N,경상남도 함양군 백전면,,,,,N,N,,,1211021,지방자치단체,Y
80811,808,N,경상남도 함양군 병곡면,,,,,N,N,,,1211021,지방자치단체,Y
809,217,N,경상남도 거창군,,,https://www.geochang.go.kr/portal/Index.do,,Y,Y,,,1211021,지방자치단체,Y
80901,809,N,경상남도 거창군 거창읍,,,,,N,N,,,1211021,지방자치단체,Y
80902,809,N,경상남도 거창군 주상면,,,,,N,N,,,1211021,지방자치단체,Y
80903,809,N,경상남도 거창군 웅양면,,,,,N,N,,,1211021,지방자치단체,Y
80904,809,N,경상남도 거창군 고제면,,,,,N,N,,,1211021,지방자치단체,Y
80905,809,N,경상남도 거창군 북상면,,,,,N,N,,,1211021,지방자치단체,Y
80906,809,N,경상남도 거창군 위천면,,,,,N,N,,,1211021,지방자치단체,Y
80907,809,N,경상남도 거창군 마리면,,,,,N,N,,,1211021,지방자치단체,Y
80908,809,N,경상남도 거창군 남상면,,,,,N,N,,,1211021,지방자치단체,Y
80909,809,N,경상남도 거창군 남하면,,,,,N,N,,,1211021,지방자치단체,Y
80910,809,N,경상남도 거창군 신원면,,,,,N,N,,,1211021,지방자치단체,Y
80911,809,N,경상남도 거창군 가조면,,,,,N,N,,,1211021,지방자치단체,Y
80912,809,N,경상남도 거창군 가북면,,,,,N,N,,,1211021,지방자치단체,Y
810,217,N,경상남도 합천군,,,https://www.hc.go.kr/main.web,,Y,Y,,,1211021,지방자치단체,Y
81001,810,N,경상남도 합천군 합천읍,,,,,N,N,,,1211021,지방자치단체,Y
81002,810,N,경상남도 합천군 봉산면,,,,,N,N,,,1211021,지방자치단체,Y
81003,810,N,경상남도 합천군 묘산면,,,,,N,N,,,1211021,지방자치단체,Y
81004,810,N,경상남도 합천군 가야면,,,,,N,N,,,1211021,지방자치단체,Y
81005,810,N,경상남도 합천군 야로면,,,,,N,N,,,1211021,지방자치단체,Y
81006,810,N,경상남도 합천군 율곡면,,,,,N,N,,,1211021,지방자치단체,Y
81007,810,N,경상남도 합천군 초계면,,,,,N,N,,,1211021,지방자치단체,Y
81008,810,N,경상남도 합천군 쌍책면,,,,,N,N,,,1211021,지방자치단체,Y
81009,810,N,경상남도 합천군 덕곡면,,,,,N,N,,,1211021,지방자치단체,Y
81010,810,N,경상남도 합천군 청덕면,,,,,N,N,,,1211021,지방자치단체,Y
81011,810,N,경상남도 합천군 적중면,,,,,N,N,,,1211021,지방자치단체,Y
81012,810,N,경상남도 합천군 대양면,,,,,N,N,,,1211021,지방자치단체,Y
81013,810,N,경상남도 합천군 쌍백면,,,,,N,N,,,1211021,지방자치단체,Y
81014,810,N,경상남도 합천군 삼가면,,,,,N,N,,,1211021,지방자치단체,Y
81015,810,N,경상남도 합천군 가회면,,,,,N,N,,,1211021,지방자치단체,Y
81016,810,N,경상남도 합천군 대병면,,,,,N,N,,,1211021,지방자치단체,Y
81017,810,N,경상남도 합천군 용주면,,,,,N,N,,,1211021,지방자치단체,Y
81018,810,Y,경상남도 합천군 기획감사실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
821,218,N,제주특별자치도 제주시,,,,,N,Y,,,1211021,지방자치단체,Y
82101,821,N,제주특별자치도 제주시 한림읍,,,,,N,N,,,1211021,지방자치단체,Y
82102,821,N,제주특별자치도 제주시 애월읍,,,,,N,N,,,1211021,지방자치단체,Y
82103,821,N,제주특별자치도 제주시 구좌읍,,,,,N,N,,,1211021,지방자치단체,Y
82104,821,N,제주특별자치도 제주시 조천읍,,,,,N,N,,,1211021,지방자치단체,Y
82105,821,N,제주특별자치도 제주시 한경면,,,,,N,N,,,1211021,지방자치단체,Y
82106,821,N,제주특별자치도 제주시 추자면,,,,,N,N,,,1211021,지방자치단체,Y
82107,821,N,제주특별자치도 제주시 우도면,,,,,N,N,,,1211021,지방자치단체,Y
82108,821,N,제주특별자치도 제주시 일도1동,,,,,N,N,,,1211021,지방자치단체,Y
82109,821,N,제주특별자치도 제주시 일도2동,,,,,N,N,,,1211021,지방자치단체,Y
82110,821,N,제주특별자치도 제주시 이도1동,,,,,N,N,,,1211021,지방자치단체,Y
82111,821,N,제주특별자치도 제주시 이도2동,,,,,N,N,,,1211021,지방자치단체,Y
82112,821,N,제주특별자치도 제주시 삼도1동,,,,,N,N,,,1211021,지방자치단체,Y
82113,821,N,제주특별자치도 제주시 삼도2동,,,,,N,N,,,1211021,지방자치단체,Y
82114,821,N,제주특별자치도 제주시 용담1동,,,,,N,N,,,1211021,지방자치단체,Y
82115,821,N,제주특별자치도 제주시 용담2동,,,,,N,N,,,1211021,지방자치단체,Y
82116,821,N,제주특별자치도 제주시 건입동,,,,,N,N,,,1211021,지방자치단체,Y
82117,821,N,제주특별자치도 제주시 화북동,,,,,N,N,,,1211021,지방자치단체,Y
82118,821,N,제주특별자치도 제주시 삼양동,,,,,N,N,,,1211021,지방자치단체,Y
82119,821,N,제주특별자치도 제주시 봉개동,,,,,N,N,,,1211021,지방자치단체,Y
82120,821,N,제주특별자치도 제주시 아라동,,,,,N,N,,,1211021,지방자치단체,Y
82121,821,N,제주특별자치도 제주시 오라동,,,,,N,N,,,1211021,지방자치단체,Y
82122,821,N,제주특별자치도 제주시 연동,,,,,N,N,,,1211021,지방자치단체,Y
82123,821,N,제주특별자치도 제주시 노형동,,,,,N,N,,,1211021,지방자치단체,Y
82124,821,N,제주특별자치도 제주시 외도동,,,,,N,N,,,1211021,지방자치단체,Y
82125,821,N,제주특별자치도 제주시 이호동,,,,,N,N,,,1211021,지방자치단체,Y
82126,821,N,제주특별자치도 제주시 도두동,,,,,N,N,,,1211021,지방자치단체,Y
822,218,N,제주특별자치도 서귀포시,,,,,N,Y,,,1211021,지방자치단체,Y
82201,822,N,제주특별자치도 서귀포시 대정읍,,,,,N,N,,,1211021,지방자치단체,Y
82202,822,N,제주특별자치도 서귀포시 남원읍,,,,,N,N,,,1211021,지방자치단체,Y
82203,822,N,제주특별자치도 서귀포시 성산읍,,,,,N,N,,,1211021,지방자치단체,Y
82204,822,N,제주특별자치도 서귀포시 안덕면,,,,,N,N,,,1211021,지방자치단체,Y
82205,822,N,제주특별자치도 서귀포시 표선면,,,,,N,N,,,1211021,지방자치단체,Y
82206,822,N,제주특별자치도 서귀포시 송산동,,,,,N,N,,,1211021,지방자치단체,Y
82207,822,N,제주특별자치도 서귀포시 정방동,,,,,N,N,,,1211021,지방자치단체,Y
82208,822,N,제주특별자치도 서귀포시 중앙동,,,,,N,N,,,1211021,지방자치단체,Y
