파일번호,기관코드,통계표명,주기구분,수록시점,서비스명,파일유형
14,519,(파일) 2017년 서울특별시영등포구기본통계,연,2017,XV. 공공행정 및 사법,xlsx
1,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅱ. 토지 및 기후,pdf
2,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅲ. 인구,pdf
3,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅳ. 노동 및 사업체,pdf
4,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅴ. 농림 및 제조업,pdf
5,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅵ. 가스 및 상하수도,pdf
6,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅶ. 유통·금융 및 무역수지,pdf
7,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅷ. 주택·건설,pdf
8,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅸ. 교통·관광 및 정보통신,pdf
9,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,Ⅹ. 보건,pdf
10,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,XI. 사회보장,pdf
11,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,XII. 환경,pdf
12,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,XIII. 교육 및 문화,pdf
13,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,XIV. 재정,pdf
14,520,(파일) 2014년 서울특별시동작구기본통계,연,2014,XV. 공공행정 및 사법,pdf
1,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅱ. 토지 및 기후,pdf
2,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅲ. 인구,pdf
3,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅳ. 노동 및 사업체,pdf
4,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅴ. 농림 및 제조업,pdf
5,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅵ. 가스 및 상·하수도,pdf
6,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅶ. 유통·금융 및 무역수지,pdf
7,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅷ. 주택·건설,pdf
8,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅸ. 교통·관광 및 정보통신,pdf
9,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,Ⅹ. 보건,pdf
10,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,XI. 사회보장,pdf
11,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,XII. 환경,pdf
12,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,XIII. 교육 및 문화,pdf
13,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,XIV. 재정,pdf
14,520,(파일) 2015년 서울특별시동작구기본통계,연,2015,XV. 공공행정 및 사법,pdf
1,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅱ. 토지 및 기후,pdf
2,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅲ. 인구,pdf
3,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅳ. 노동 및 사업체,pdf
4,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅴ. 농림 및 제조업,pdf
5,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅵ. 가스 및 상·하수도,pdf
6,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅶ. 유통·금융 및 무역수지,pdf
7,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅷ. 주택·건설,pdf
8,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅸ. 교통·관광 및 정보통신,pdf
9,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,Ⅹ. 보건,pdf
10,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,XI. 사회보장,pdf
11,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,XII. 환경,pdf
12,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,XIII. 교육 및 문화,pdf
13,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,XIV. 재정,pdf
14,520,(파일) 2016년 서울특별시동작구기본통계,연,2016,XV. 공공행정 및 사법,pdf
1,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅱ. 토지 및 기후,pdf
2,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅲ. 인구,pdf
3,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅳ. 노동 및 사업체,pdf
4,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅴ. 농림 및 제조업,pdf
5,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅵ. 가스 및 상하수도,pdf
6,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅶ. 유통·금융 및 무역수지,pdf
7,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅷ. 주택·건설,pdf
8,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅸ. 교통·관광 및 정보통신,pdf
9,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,Ⅹ. 보건,pdf
10,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,XI. 사회보장,pdf
11,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,XII. 환경,pdf
12,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,XIII. 교육 및 문화,pdf
13,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,XIV. 재정,pdf
14,520,(파일) 2017년 서울특별시동작구기본통계,연,2017,XV. 공공행정 및 사법,pdf
1,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅱ. 토지 및 기후,pdf
2,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅲ. 인구,pdf
3,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅳ. 노동 및 사업체,pdf
4,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅴ. 농림 및 제조업,pdf
5,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅵ. 가스 및 상·하수도,pdf
6,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅶ. 유통·금융 및 무역수지,pdf
7,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅷ. 주택·건설,pdf
8,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅸ. 교통·관광 및 정보통신,pdf
9,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,Ⅹ. 보건,pdf
10,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,XI. 사회보장,pdf
11,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,XII. 환경,pdf
12,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,XIII. 교육 및 문화,pdf
13,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,XIV. 재정,pdf
14,521,(파일) 2014년 서울특별시관악구기본통계,연,2014,XV. 공공행정 및 사법,pdf
1,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅱ. 토지 및 기후,pdf
2,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅲ. 인구,pdf
3,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅳ. 노동 및 사업체,pdf
4,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅴ. 농림 및 제조업,pdf
5,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅵ. 가스 및 상·하수도,pdf
6,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅶ. 유통·금융 및 무역수지,pdf
7,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅷ. 주택·건설,pdf
8,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅸ. 교통·관광 및 정보통신,pdf
9,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,Ⅹ. 보건,pdf
10,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,XI. 사회보장,pdf
11,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,XII. 환경,pdf
12,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,XIII. 교육 및 문화,pdf
13,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,XIV. 재정,pdf
14,521,(파일) 2015년 서울특별시관악구기본통계,연,2015,XV. 공공행정 및 사법,pdf
1,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅱ. 토지 및 기후,pdf
2,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅲ. 인구,pdf
3,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅳ. 노동 및 사업체,pdf
4,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅴ. 농림 및 제조업,pdf
5,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅵ. 가스 및 상·하수도,pdf
6,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅶ. 유통·금융 및 무역수지,pdf
7,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅷ. 주택·건설,pdf
8,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅸ. 교통·관광 및 정보통신,pdf
9,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,Ⅹ. 보건,pdf
10,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,XI. 사회보장,pdf
11,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,XII. 환경,pdf
12,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,XIII. 교육 및 문화,pdf
13,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,XIV. 재정,pdf
14,521,(파일) 2016년 서울특별시관악구기본통계,연,2016,XV. 공공행정 및 사법,pdf
1,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅱ. 토지 및 기후,pdf
2,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅲ. 인구,pdf
3,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅳ. 노동 및 사업체,pdf
4,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅴ. 농림 및 제조업,pdf
5,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅵ. 가스 및 상·하수도,pdf
6,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅶ. 유통·금융 및 무역수지,pdf
7,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅷ. 주택·건설,pdf
8,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅸ. 교통·관광 및 정보통신,pdf
9,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,Ⅹ. 보건,pdf
10,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,XI. 사회보장,pdf
11,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,XII. 환경,pdf
12,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,XIII. 교육 및 문화,pdf
13,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,XIV. 재정,pdf
14,521,(파일) 2017년 서울특별시관악구기본통계,연,2017,XV. 공공행정,pdf
1,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅱ. 토지 및 기후,xlsx
2,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅲ. 인구,xlsx
3,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅳ. 노동 및 사업체,xlsx
4,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅴ. 농림 및 제조업,xlsx
5,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅵ. 가스 및 상·하수도,xlsx
6,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅶ. 유통·금융 및 무역수지,xlsx
7,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅷ. 주택·건설,xlsx
8,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅸ. 교통·관광 및 정보통신,xlsx
9,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,Ⅹ. 보건,xlsx
10,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,XI. 사회보장,xlsx
11,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,XII. 환경,xlsx
12,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,XIII. 교육 및 문화,xls
13,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,XIV. 재정,xlsx
14,522,(파일) 2014년 서울특별시서초구기본통계,연,2014,XV. 공공행정 및 사법,xls
1,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅱ. 토지 및 기후,pdf
2,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅲ. 인구,pdf
3,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅳ. 노동 및 사업체,pdf
4,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅴ. 농림 및 제조업,pdf
5,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅵ. 가스 및 상·하수도,pdf
6,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅶ. 유통·금융 및 무역수지,pdf
7,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅷ. 주택·건설,pdf
8,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅸ. 교통·관광 및 정보통신,pdf
9,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,Ⅹ. 보건,pdf
10,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,XI. 사회보장,pdf
11,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,XII. 환경,pdf
12,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,XIII. 교육 및 문화,pdf
13,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,XIV. 재정,pdf
14,522,(파일) 2015년 서울특별시서초구기본통계,연,2015,XV. 공공행정 및 사법,pdf
1,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅱ. 토지 및 기후,pdf
2,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅲ. 인구,pdf
3,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅳ. 노동 및 사업체,pdf
4,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅴ. 농림 및 제조업,pdf
5,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅵ. 가스 및 상·하수도,pdf
6,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅶ. 유통·금융 및 무역수지,pdf
7,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅷ. 주택·건설,pdf
8,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅸ. 교통·관광 및 정보통신,pdf
9,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,Ⅹ. 보건,pdf
10,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,XI. 사회보장,pdf
11,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,XII. 환경,pdf
12,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,XIII. 교육 및 문화,pdf
13,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,XIV. 재정,pdf
14,522,(파일) 2016년 서울특별시서초구기본통계,연,2016,XV. 공공행정,pdf
1,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅱ. 토지 및 기후,xlsx
2,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅲ. 인구,xlsx
3,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅳ. 노동 및 사업체,xlsx
4,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅴ. 농림 및 제조업,xlsx
5,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅵ. 가스 및 상·하수도,xlsx
6,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅶ. 유통·금융 및 무역수지,xlsx
7,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅷ. 주택·건설,xlsx
8,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅸ. 교통·관광 및 정보통신,xlsx
9,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,Ⅹ. 보건,xlsx
10,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,XI. 사회보장,xlsx
11,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,XII. 환경,xlsx
12,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,XIII. 교육 및 문화,xls
13,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,XIV. 재정,xlsx
14,522,(파일) 2017년 서울특별시서초구기본통계,연,2017,XV. 공공행정 및 사법,xls
1,522,(파일) 2017년 서초구사회조사,부정기,2017,응답자 특성,pdf
2,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅰ. 주거,pdf
3,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅱ. 가구와 가족,pdf
4,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅲ. 보건,pdf
5,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅳ. 교육,pdf
6,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅴ. 일자리,pdf
7,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅵ. 문화와 여가,pdf
8,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅶ. 사회통합,pdf
9,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅷ. 안전,pdf
10,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅸ. 교통,pdf
11,522,(파일) 2017년 서초구사회조사,부정기,2017,Ⅹ. 환경,pdf
12,522,(파일) 2017년 서초구사회조사,부정기,2017,XI. 노후생활,pdf
1,523,(파일) 2014년 서울특별시강남구기본통계,연,2014,Ⅱ. 토지 및 기후,pdf
2,523,(파일) 2014년 서울특별시강남구기본통계,연,2014,Ⅲ. 인구,pdf
3,523,(파일) 2014년 서울특별시강남구기본통계,연,2014,Ⅳ. 노동 및 사업체,pdf
